name,phone,cpf,email,tags
Pedro Oliveira,+5592974709064,17280007937,lead4647@example.com,"checkup, new-patient"
Yasmin Costa,+5597998171208,19322251298,,"braces, checkup"
Vitor Santos,+5513977780189,,,"braces, checkup, ortho"
Ana Ribeiro,+5519942618596,38788919706,,whitening
Olivia Souza,+5544973633633,74668822345,lead4651@example.com,"cleaning, braces, urgent"
Carlos Almeida,+5563983064074,,lead4652@example.com,
Rafaela Carvalho,+5598952229630,81761218514,lead4653@example.com,urgent
Pedro Lima,+5562910454987,07205858216,lead4654@example.com,"urgent, new-patient, implant"
Yasmin Pereira,+5588983328890,,,
Olivia Ribeiro,+5527933373099,,lead4656@example.com,"braces, implant, returning"
Samuel Ferreira,+5597954146532,,lead4657@example.com,
Maria Carvalho,+5573955197107,45577452023,lead4658@example.com,"vip, cleaning"
Bruno Moreira,+5586962843808,81277686777,,"implant, returning, cleaning"
Tatiana Lopes,+5534963197375,,,braces
Nicolas Ferreira,+5545989006279,47714266783,lead4661@example.com,"implant, new-patient"
Diana Martins,+5517956390750,35799825241,lead4662@example.com,"returning, checkup"
Gabriel Araújo,+5574918832076,49542674554,lead4663@example.com,
Ana Santos,+5513945882434,46415677438,,"whitening, new-patient, vip"
Fernanda Santos,+5589972099206,72179738560,lead4665@example.com,
Helena Santos,+5588928788839,,lead4666@example.com,"vip, ortho, implant"
Nicolas Lopes,+5598958799791,28934608951,lead4667@example.com,"cleaning, vip, whitening"
Ana Ribeiro,+5548914186269,72131970102,lead4668@example.com,
Diana Costa,+5586960600825,,lead4669@example.com,ortho
Carlos Oliveira,+5573920874643,13078037096,lead4670@example.com,"braces, new-patient"
Bruno Rodrigues,+5521998514941,30602537061,lead4671@example.com,"ortho, vip, cleaning"
Pedro Barbosa,+5538946071352,32464125962,lead4672@example.com,"cleaning, implant, urgent"
Lucas Pereira,+5515948803836,,lead4673@example.com,implant
Olivia Nascimento,+5595967252985,65392634737,lead4674@example.com,vip
Lucas Moreira,+5522981657929,25683884390,lead4675@example.com,"new-patient, ortho, whitening"
Julia Oliveira,+5535959827456,30809040107,lead4676@example.com,"braces, ortho"
Helena Carvalho,+5548982529188,01161844341,lead4677@example.com,whitening
Julia Barbosa,+5545934311471,,lead4678@example.com,
Gabriel Silva,+5569919514784,52899433903,lead4679@example.com,
Eduardo Gomes,+5517992726694,13162499720,lead4680@example.com,implant
Rafaela Araújo,+5598967153787,,lead4681@example.com,"cleaning, whitening"
Bruno Gomes,+5544990490560,,,"returning, ortho"
Lucas Martins,+5579947661839,25873521182,lead4683@example.com,"ortho, returning"
Rafaela Rocha,+5563978558187,77644873929,,"vip, braces"
Fernanda Silva,+5594984472644,32353575137,lead4685@example.com,"whitening, implant"
Gabriel Oliveira,+5567954904239,32942679751,,vip
Bruno Costa,+5516980131792,98009328367,lead4687@example.com,"whitening, vip, braces"
Pedro Araújo,+5519996116388,93024521666,lead4688@example.com,vip
Samuel Araújo,+5517969165045,15085897633,lead4689@example.com,new-patient
Bruno Ferreira,+5549924632679,32086078145,lead4690@example.com,
Rafaela Carvalho,+5582924503402,27166671602,lead4691@example.com,whitening
Vitor Ferreira,+5562921237014,83163453660,,vip
Pedro Silva,+5548983894120,,lead4693@example.com,"ortho, vip"
Ana Rocha,+5575987191716,,lead4694@example.com,"vip, cleaning"
Maria Gomes,+5524932122193,90440934109,lead4695@example.com,checkup
Maria Gomes,+5565987814187,42971793931,lead4696@example.com,"vip, implant, returning"
Fernanda Rodrigues,+5519971516135,90246098015,,whitening
Julia Martins,+5512919576776,05721865334,lead4698@example.com,"new-patient, cleaning, ortho"
Maria Oliveira,+5537999439162,74017160115,lead4699@example.com,"urgent, implant, vip"
Vitor Gomes,+5591999907452,56431566874,lead4700@example.com,"whitening, returning"
Julia Moreira,+5544926463678,,lead4701@example.com,"checkup, urgent"
Helena Pereira,+5549918480945,01395932255,lead4702@example.com,
Eduardo Silva,+5514965400815,,lead4703@example.com,"whitening, checkup"
Yasmin Moreira,+5546965535587,65617964895,lead4704@example.com,
Julia Souza,+5517923002482,15198922501,lead4705@example.com,"vip, checkup, braces"
Igor Oliveira,+5527946644146,90866857222,,"returning, vip"
Eduardo Martins,+5565980917913,,lead4707@example.com,"new-patient, urgent"
Olivia Moreira,+5594999242026,,lead4708@example.com,vip
Bruno Santos,+5531936448869,,lead4709@example.com,
Samuel Moreira,+5533952320712,19144444508,,"vip, ortho, braces"
Igor Ribeiro,+5591937001236,25444937204,lead4711@example.com,"vip, braces"
Rafaela Lima,+5546934433687,00271089610,lead4712@example.com,whitening
Ana Oliveira,+5583972885262,,lead4713@example.com,whitening
Lucas Carvalho,+5531935206096,,lead4714@example.com,
Bruno Nascimento,+5583937949354,57040609860,lead4715@example.com,cleaning
Yasmin Araújo,+5595948111462,72932821415,lead4716@example.com,vip
Samuel Santos,+5574942266996,,lead4717@example.com,
Diana Moreira,+5588917085408,14730112997,lead4718@example.com,"braces, cleaning"
Eduardo Santos,+5546917605392,08429288635,lead4719@example.com,"checkup, whitening, ortho"
Helena Ribeiro,+5584946988271,59100489298,lead4720@example.com,
Tatiana Costa,+5564937756134,,lead4721@example.com,
Ana Souza,+5515976155781,18390053195,,urgent
Samuel Nascimento,+5548991142346,34237510450,lead4723@example.com,
Nicolas Barbosa,+5588922978490,60336701322,,"urgent, ortho, checkup"
Pedro Gomes,+5538996449788,,lead4725@example.com,"checkup, new-patient"
Diana Carvalho,+5519980801756,15558179554,lead4726@example.com,"ortho, urgent"
Diana Silva,+5564917570149,,lead4727@example.com,"whitening, vip, implant"
Igor Souza,+5545931523310,16652416085,lead4728@example.com,returning
Bruno Moreira,+5564922901228,38129461900,lead4729@example.com,
Carlos Lopes,+5598915937349,,,
Rafaela Rodrigues,+5586945067850,76437814438,lead4731@example.com,
Bruno Lima,+5517953464488,,lead4732@example.com,"cleaning, ortho"
Maria Lopes,+5592955019588,08818556851,lead4733@example.com,"implant, urgent, ortho"
Rafaela Costa,+5592923256674,,lead4734@example.com,"whitening, new-patient, returning"
Julia Almeida,+5596983302485,47840711138,lead4735@example.com,
Pedro Rocha,+5544986039578,07619693068,lead4736@example.com,returning
Rafaela Gomes,+5583967101947,,lead4737@example.com,
Nicolas Ribeiro,+5519934159804,67492349254,lead4738@example.com,"returning, urgent, whitening"
Tatiana Souza,+5563979845129,72280457423,lead4739@example.com,
Rafaela Lopes,+5515959419439,83065296934,,"vip, checkup, ortho"
Carlos Santos,+5579920279047,56942391565,lead4741@example.com,vip
Yasmin Carvalho,+5538927054574,73999418583,lead4742@example.com,urgent
Tatiana Rodrigues,+5587966211548,43305306785,lead4743@example.com,"urgent, returning"
Samuel Gomes,+5511972281171,28365347610,lead4744@example.com,ortho
Samuel Rocha,+5527937007836,12421619025,lead4745@example.com,returning
Igor Ferreira,+5568947818331,79039809399,lead4746@example.com,whitening
Yasmin Araújo,+5567941318754,75637611955,lead4747@example.com,"returning, urgent"
Yasmin Santos,+5543914275838,74619964280,lead4748@example.com,"returning, vip"
Diana Pereira,+5551957736348,29843122607,,
Igor Gomes,+5516970155537,77163810245,lead4750@example.com,cleaning
Maria Santos,+5587994691271,20573481997,,"checkup, vip"
Ana Rodrigues,+5565910295627,,lead4752@example.com,new-patient
Tatiana Lima,+5593983244930,,,"whitening, ortho"
Lucas Lopes,+5577916179595,49166211581,lead4754@example.com,"checkup, vip, implant"
Samuel Santos,+5562915608076,49094622874,lead4755@example.com,
Eduardo Oliveira,+5518926995424,15248550572,,"cleaning, new-patient"
Eduardo Nascimento,+5542999815997,76012058357,lead4757@example.com,"cleaning, ortho"
Helena Silva,+5597991085139,24154934902,,
Diana Silva,+5596982905821,31766454305,lead4759@example.com,"whitening, checkup"
Ana Santos,+5565927975522,,,"urgent, whitening, checkup"
Tatiana Silva,+5563910527170,19604638882,,"braces, new-patient, cleaning"
Vitor Carvalho,+5538924679683,,lead4762@example.com,
Diana Lopes,+5542955569754,44958369864,lead4763@example.com,ortho
Tatiana Nascimento,+5541933096975,28355394410,lead4764@example.com,
Vitor Araújo,+5542994608575,95029334190,lead4765@example.com,
Tatiana Oliveira,+5553961617792,51803642211,lead4766@example.com,returning
Diana Almeida,+5546959062998,11671119231,lead4767@example.com,
Gabriel Costa,+5575916236667,75490552034,lead4768@example.com,"implant, vip, ortho"
Lucas Costa,+5531927950692,,lead4769@example.com,"implant, vip"
Maria Ribeiro,+5542989961848,37056467610,,
Bruno Moreira,+5554932550395,53448008273,lead4771@example.com,
Ana Almeida,+5577969251631,30532043634,lead4772@example.com,
Ana Martins,+5599937614358,,lead4773@example.com,whitening
Fernanda Nascimento,+5516994516766,64615509090,lead4774@example.com,"checkup, braces, vip"
Bruno Nascimento,+5595987110428,34966678692,,"whitening, ortho"
Fernanda Lopes,+5573987143829,36276036560,,whitening
Ana Lopes,+5548934091285,,lead4777@example.com,"urgent, cleaning"
Samuel Ferreira,+5579952917847,41234857901,lead4778@example.com,"cleaning, new-patient, urgent"
Carlos Lopes,+5516925645205,89156370466,lead4779@example.com,"cleaning, new-patient"
Samuel Gomes,+5579926032843,78793037740,lead4780@example.com,"new-patient, implant"
Maria Rodrigues,+5588931386758,,lead4781@example.com,
Tatiana Santos,+5592939668450,,lead4782@example.com,"ortho, cleaning, new-patient"
Yasmin Lopes,+5543939093064,53332454285,lead4783@example.com,"ortho, new-patient"
Olivia Carvalho,+5598989693199,60814228607,lead4784@example.com,ortho
Fernanda Lima,+5579975297188,73330118440,lead4785@example.com,"cleaning, returning"
Bruno Rocha,+5564917331555,17488589556,lead4786@example.com,checkup
Nicolas Silva,+5566993407068,56143957843,lead4787@example.com,
Rafaela Almeida,+5541923823600,,lead4788@example.com,"new-patient, ortho, vip"
Vitor Costa,+5533942784466,78408025759,lead4789@example.com,"ortho, cleaning"
Fernanda Barbosa,+5567944699126,,lead4790@example.com,"braces, urgent, implant"
Lucas Souza,+5511977717525,,lead4791@example.com,"whitening, checkup, cleaning"
Pedro Oliveira,+5535970674100,91465522000,lead4792@example.com,ortho
Diana Rocha,+5591978601094,49695968830,lead4793@example.com,"vip, new-patient, ortho"
Helena Carvalho,+5519972415508,,lead4794@example.com,
Tatiana Pereira,+5563955165838,15252095159,lead4795@example.com,
Yasmin Lima,+5561975642654,,lead4796@example.com,
Carlos Pereira,+5534974579629,32885598115,lead4797@example.com,returning
Maria Ribeiro,+5518957014969,43326102372,lead4798@example.com,checkup
Tatiana Lopes,+5599917087368,12731380748,lead4799@example.com,
Gabriel Carvalho,+5583983960400,,lead4800@example.com,"cleaning, urgent"
Maria Moreira,+5584993042072,58927032071,lead4801@example.com,"cleaning, whitening, checkup"
Igor Souza,+5542998430396,,lead4802@example.com,braces
Fernanda Lima,+5563955163818,,lead4803@example.com,"urgent, vip"
Diana Ribeiro,+5522944907397,36387563607,lead4804@example.com,
Maria Lopes,+5598911197271,,,"ortho, braces, new-patient"
Igor Almeida,+5586988334525,72901932703,lead4806@example.com,"whitening, checkup"
Gabriel Costa,+5542927168915,,lead4807@example.com,"returning, whitening, cleaning"
Bruno Ribeiro,+5554991323089,,lead4808@example.com,implant
Eduardo Santos,+5519970122373,,lead4809@example.com,"new-patient, braces, vip"
Diana Santos,+5594986342427,,lead4810@example.com,urgent
Pedro Moreira,+5522915750433,92808567588,,braces
Olivia Pereira,+5555912525443,,,
Eduardo Silva,+5597973077999,83951375671,lead4813@example.com,implant
Rafaela Rocha,+5514940202831,55393992009,lead4814@example.com,"cleaning, checkup"
Lucas Souza,+5545923794729,52863088211,lead4815@example.com,
Lucas Rocha,+5531940056510,,lead4816@example.com,"whitening, braces"
Pedro Nascimento,+5537976930949,96915998217,lead4817@example.com,"checkup, braces"
Eduardo Carvalho,+5571994339463,47304277696,lead4818@example.com,"braces, ortho, urgent"
Helena Rodrigues,+5512964037844,22942095245,lead4819@example.com,"vip, cleaning, returning"
Vitor Rocha,+5518981176257,,lead4820@example.com,"returning, urgent, ortho"
Diana Lopes,+5541990251622,,lead4821@example.com,"braces, returning"
Samuel Nascimento,+5518972686364,28512864982,lead4822@example.com,"checkup, cleaning"
Carlos Rocha,+5546912653481,34598981946,lead4823@example.com,
Carlos Lopes,+5543967241188,28636157420,lead4824@example.com,
Carlos Costa,+5546940875324,14699954090,lead4825@example.com,
Yasmin Ferreira,+5542961615508,74701693774,lead4826@example.com,
Gabriel Ferreira,+5561932950122,,lead4827@example.com,"implant, urgent, returning"
Fernanda Pereira,+5549996919284,66070478070,lead4828@example.com,
Eduardo Oliveira,+5553967721177,49553777775,lead4829@example.com,"ortho, urgent"
Diana Costa,+5555993362862,96008027779,lead4830@example.com,"braces, vip, new-patient"
Rafaela Gomes,+5541985084919,,lead4831@example.com,
Samuel Lopes,+5565990542344,43244280420,,
Maria Lopes,+5521964371942,38699333722,lead4833@example.com,"new-patient, returning, vip"
Julia Silva,+5538933782982,48020219927,,
Yasmin Lopes,+5535959731294,09551270096,lead4835@example.com,"implant, whitening"
Julia Nascimento,+5547950968577,,lead4836@example.com,"checkup, urgent"
Maria Barbosa,+5516989636455,,,ortho
Nicolas Ferreira,+5515926553483,,lead4838@example.com,cleaning
Diana Oliveira,+5586956093690,,lead4839@example.com,vip
Igor Pereira,+5597938238661,,lead4840@example.com,vip
Ana Carvalho,+5515928813447,,lead4841@example.com,"urgent, checkup"
Carlos Silva,+5512987059164,,,
Carlos Santos,+5527991414017,73040297066,lead4843@example.com,
Tatiana Moreira,+5593979340229,68733968004,lead4844@example.com,"ortho, urgent, braces"
Vitor Moreira,+5528991361264,60011652624,lead4845@example.com,
Vitor Gomes,+5587986919258,26745874237,lead4846@example.com,
Julia Pereira,+5596928314699,47467604203,lead4847@example.com,new-patient
Helena Gomes,+5565924792448,62415082619,lead4848@example.com,"urgent, braces"
Yasmin Pereira,+5579929875671,44310588263,lead4849@example.com,
Yasmin Silva,+5522973530787,62107505403,lead4850@example.com,returning
Lucas Souza,+5515945387728,47442499651,,implant
Samuel Nascimento,+5593950250629,53809302988,,
Bruno Moreira,+5547989028773,10962706418,lead4853@example.com,"vip, returning, urgent"
Olivia Araújo,+5524922353831,39334282622,lead4854@example.com,whitening
Fernanda Costa,+5534932605513,75832752961,lead4855@example.com,whitening
Vitor Lopes,+5524922724461,,lead4856@example.com,
Bruno Ferreira,+5541914879278,,lead4857@example.com,"new-patient, checkup"
Pedro Martins,+5569914116287,11966881258,lead4858@example.com,whitening
Julia Carvalho,+5581931504524,76876934691,lead4859@example.com,"returning, cleaning"
Pedro Rocha,+5518919492952,46095418828,lead4860@example.com,whitening
Helena Moreira,+5515921291456,82412129339,lead4861@example.com,"checkup, braces"
Vitor Rodrigues,+5583977522520,01472215524,lead4862@example.com,"ortho, urgent"
Vitor Souza,+5593929851111,,lead4863@example.com,"ortho, new-patient"
Helena Rocha,+5547952846080,,lead4864@example.com,
Olivia Silva,+5574943329183,38492714980,lead4865@example.com,
Bruno Araújo,+5544941924824,,,"new-patient, checkup"
Nicolas Nascimento,+5588911831229,67494141928,,
Fernanda Silva,+5563938732455,,,
Rafaela Carvalho,+5574936453842,,,
Olivia Oliveira,+5599932261902,,,"vip, implant, returning"
Vitor Moreira,+5531981548793,83121472178,lead4871@example.com,"braces, whitening"
Yasmin Ferreira,+5537985984681,,lead4872@example.com,new-patient
Diana Gomes,+5553948882726,85709734209,lead4873@example.com,
Eduardo Gomes,+5516989300666,,lead4874@example.com,
Ana Ribeiro,+5544928879309,17803637884,lead4875@example.com,
Samuel Ferreira,+5549947720175,15011725499,lead4876@example.com,
Yasmin Gomes,+5515974547749,,lead4877@example.com,
Olivia Rocha,+5554963768772,,lead4878@example.com,"returning, braces, implant"
Diana Rodrigues,+5535938409304,12035612888,,"new-patient, cleaning"
Bruno Araújo,+5554987760041,31585085243,lead4880@example.com,"checkup, whitening, returning"
Olivia Lopes,+5564956753308,,lead4881@example.com,"checkup, ortho"
Bruno Pereira,+5589955759647,31812828713,lead4882@example.com,"whitening, braces"
Samuel Ferreira,+5569927860741,41754475124,lead4883@example.com,returning
Fernanda Pereira,+5515984755327,,lead4884@example.com,"new-patient, whitening"
Bruno Nascimento,+5511979450891,,,"checkup, ortho, new-patient"
Olivia Ferreira,+5568917872775,81388573318,lead4886@example.com,
Carlos Ribeiro,+5595981350503,38635060733,,"new-patient, checkup, ortho"
Igor Nascimento,+5531984172829,59466854909,,braces
Nicolas Araújo,+5545923139469,,lead4889@example.com,"whitening, checkup, implant"
Samuel Barbosa,+5594968659418,,lead4890@example.com,"cleaning, returning"
Rafaela Silva,+5563993625324,,lead4891@example.com,cleaning
Eduardo Carvalho,+5568913383773,01281781835,lead4892@example.com,new-patient
Vitor Martins,+5591989889917,97413751232,lead4893@example.com,whitening
